zipcode,luse1,luse2,luse3,luse4,luse5,luse6,hhsize2,income5,PREDICTED_size
54.0,5.46153,5.4743,5.69398,6.22405,6.43935,6.20846,1,0.0,12402.496411024738
53.0,5.65145,5.56233,5.50044,5.98808,6.2991,5.79505,1,1.0,7015.519017987046
28.0,6.2739,6.23798,6.38856,6.65713,6.792,6.53394,1,0.0,10879.417493572973
28.0,6.00534,5.99272,5.95485,6.09814,6.27108,6.15315,1,0.0,13891.0464244606
75.0,6.61324,6.59085,6.70467,6.84276,7.00598,6.65157,1,0.0,11828.32761959163
49.0,5.65592,5.70505,5.69528,5.8473,5.97633,5.62376,0,0.0,12269.140082453814
52.0,6.36396,6.39377,6.37126,6.39985,6.48772,6.4384,0,0.0,12247.69243333329
54.0,5.84638,6.20869,6.48923,6.64983,6.76189,6.28387,0,0.0,1855.8719345752288
75.0,6.40447,6.43138,6.5692,6.91722,7.03679,6.46926,0,0.0,7810.435559027717
15.0,5.92715,5.80731,5.9039,6.09455,6.4472,5.49955,1,0.0,13295.513222841168
53.0,6.15455,5.91452,5.7351,5.92451,6.12107,5.79636,1,0.0,14400.278065537685
49.0,5.60702,5.89145,6.03746,6.31111,6.28029,5.87043,1,0.0,11864.37062928971
28.0,5.69704,5.96642,6.03896,6.35238,6.48263,5.96172,1,1.0,14880.755842333314
57.0,7.0037,6.95488,6.84163,7.0038,7.26534,7.03722,0,0.0,15328.007581891798
54.0,6.01492,6.03389,5.91698,6.155,6.45684,6.187,0,0.0,15154.95188403719
28.0,6.48988,6.88834,6.90762,7.20032,7.32299,6.84041,0,0.0,6277.169230589531
28.0,5.71155,5.71183,5.68981,5.76498,5.7822,5.77308,0,0.0,14298.857064618769
53.0,4.82522,4.82538,4.82981,4.9116,4.96472,4.90212,0,0.0,11105.249344725145
42.0,6.18692,6.19365,6.41415,6.78521,6.92124,6.45242,1,0.0,9171.647781137019
58.0,5.62681,5.62397,5.50401,5.82537,6.12148,5.54976,0,0.0,14044.063563122962
57.0,6.07899,6.02647,5.90764,6.16318,6.23981,5.8183,0,1.0,4795.3503221394585
42.0,5.81927,5.74223,5.8351,5.99689,6.1894,5.99146,0,0.0,11132.586263301393
1.0,5.97014,6.01094,5.91648,6.21359,6.41017,6.07069,1,1.0,8797.33125564321
15.0,5.87391,5.74046,5.71455,5.78136,6.15347,5.68292,1,0.0,13720.54574663175
42.0,5.1265,5.08831,5.12342,4.86602,5.42914,5.32208,0,0.0,12622.497080755802
25.0,6.64087,6.62141,6.48429,6.67346,6.75896,6.48097,0,0.0,16286.350436207755
59.0,6.58744,6.81631,6.73953,7.16182,7.38407,6.76497,0,0.0,11214.687183614344
59.0,6.07567,6.09536,6.17184,6.42426,6.84301,6.18514,0,0.0,9676.218132654187
1.0,5.9981,5.9385,5.98633,6.30724,6.42833,6.03038,0,0.0,12064.259306645365
1.0,5.69007,5.71285,5.70285,5.77906,5.73968,5.73631,0,0.0,13303.935665724983
42.0,6.80686,6.7235,6.70616,6.88636,7.07897,6.9117,0,0.0,14678.032280325864
42.0,5.54617,5.37473,5.33155,5.91692,6.39856,5.90471,0,0.0,14946.958666479852
15.0,7.13232,6.66088,6.45302,6.38764,6.27936,6.36365,1,0.0,14634.864224409466
57.0,6.92433,6.84913,6.88082,7.02946,7.18914,7.07963,1,0.0,11562.267038502645
53.0,6.36206,6.51781,6.62096,6.81886,6.83972,6.65551,1,0.0,12454.539076769448
28.0,6.42642,6.39011,6.42606,6.66118,6.61986,6.50223,0,0.0,12128.712924820291
57.0,5.86174,5.88163,5.81663,5.97157,6.02598,5.82482,0,0.0,13671.438563621849
42.0,5.45565,5.42448,5.44935,5.61933,5.858,5.57326,1,0.0,13354.981494939002
54.0,5.11272,5.04029,4.98692,5.05866,5.17365,5.05409,0,0.0,14669.247791949274
49.0,7.492,7.17226,6.84066,7.1898,7.31663,7.16464,0,1.0,3884.3007057074856
28.0,6.67752,6.54967,6.5781,6.89547,6.98974,6.71368,0,0.0,13090.84144282979
15.0,5.49287,5.46922,5.49958,5.69997,5.80758,5.70974,1,0.0,13404.164031261465
28.0,6.32671,6.2541,6.22966,6.42086,6.53969,6.38479,1,1.0,7391.735056056621
28.0,5.49997,5.39217,5.3899,5.42552,5.75871,5.98139,0,0.0,14566.18973267505
28.0,6.91558,6.84897,6.81021,6.97878,7.07274,6.85536,0,0.0,14743.702397488916
53.0,6.44245,6.42139,6.42411,6.58648,6.68323,6.46637,0,0.0,13613.853114923082
42.0,6.75876,6.78027,6.76402,6.96973,7.07632,6.82463,0,1.0,13768.801672937765
49.0,5.8694,6.10764,6.20887,6.27981,6.36197,5.92056,0,0.0,6764.589050712321
15.0,5.93852,5.77455,5.83611,6.08466,6.37444,5.89147,0,0.0,14762.963706728238
52.0,5.14671,4.99402,5.30791,5.34296,5.36446,5.30783,0,0.0,6139.743807768614
15.0,5.44144,5.46529,5.6226,5.80236,5.84188,5.4959,1,0.0,12825.555131482275
1.0,7.00558,7.1448,7.64448,7.83149,7.89717,7.61121,0,0.0,1750.374997596824
49.0,5.10046,4.94365,4.93567,5.11717,5.44733,5.14787,0,0.0,14211.718299349155
57.0,6.45246,6.46055,6.4623,6.7117,6.74627,6.29957,0,0.0,13947.731220102172
53.0,6.25163,6.39048,6.28389,6.56322,6.53627,6.3126,0,0.0,13993.381431507281
57.0,5.66064,5.70024,5.81888,6.17163,6.35218,5.94434,0,0.0,10035.328785675643
28.0,6.11926,6.1924,6.26697,6.66491,6.78136,6.27985,0,1.0,14966.26250702043
15.0,6.49812,6.76556,7.1234,7.12359,7.45944,7.02152,0,0.0,1594.3352838764658
28.0,6.35559,6.3794,6.40553,6.55254,6.64287,6.50043,0,0.0,11661.969022675517
1.0,6.24474,6.17649,5.95769,5.52816,5.54356,6.0089,0,0.0,17563.59338928151
15.0,7.11795,7.03854,7.14103,7.19252,7.21555,6.99554,0,0.0,10191.801860824009
15.0,6.50307,6.56842,6.58219,6.66461,6.90114,6.44576,0,0.0,10937.760021294573
49.0,6.9265,6.78769,6.63289,6.70953,6.80378,6.81313,1,0.0,11405.237418995588
1.0,6.6489,6.67692,7.06316,7.29557,7.35116,6.66274,0,0.0,2552.795685246122
15.0,5.92273,5.81392,6.18939,6.45396,6.54062,5.98749,0,0.0,3947.4258249614077
28.0,6.16086,6.09061,5.99106,6.07325,6.28278,6.24784,0,0.0,15218.464015955724
53.0,5.75845,5.94405,5.91458,5.97106,6.11057,5.91202,0,0.0,9981.051482297597
59.0,7.0367,7.00946,6.8759,7.23396,7.28274,6.82081,0,0.0,15864.184770827378
28.0,6.1109,5.96946,5.98178,6.11955,6.1424,5.99303,1,0.0,13802.272274114644
42.0,6.18848,6.29501,6.38893,6.59793,6.66297,6.43728,0,0.0,8196.669804151938
28.0,5.92655,5.83341,5.75396,5.73752,5.82915,5.84054,0,0.0,15041.218672932946
58.0,6.3892,6.32144,6.38607,6.55733,6.97521,6.32869,0,0.0,10994.299750504704
52.0,6.38487,5.99214,5.96868,6.24326,6.6842,6.38729,0,0.0,15887.660359993586
1.0,6.5304,6.41853,6.39203,6.53359,6.60048,6.39026,0,0.0,14665.09808971844
36.0,5.70482,6.11899,5.7793,6.27064,5.80646,5.06947,0,0.0,13380.95985270826
54.0,6.15069,6.15461,6.14541,6.3647,6.4755,6.20964,0,0.0,12794.821877738972
53.0,6.09483,6.0616,5.87772,5.9854,6.04709,5.81333,1,0.0,14198.003180284999
50.0,5.4097,5.4971,5.5893,5.76396,5.74833,5.57878,0,0.0,8616.430556786327
42.0,6.48044,6.61687,6.74528,7.0925,7.18212,6.82474,0,0.0,6905.623971123074
53.0,6.35616,6.43485,6.37696,6.43377,6.41591,5.96724,0,0.0,13018.717323142439
47.0,6.68418,6.6636,6.50757,6.49687,6.46486,6.51005,0,0.0,15910.518092225535
1.0,5.2355,5.43416,5.62119,5.94409,6.15851,5.51593,0,0.0,5174.991249371285
42.0,6.39211,6.38028,6.5395,6.86536,6.94078,6.7582,0,0.0,7260.305011116626
28.0,5.80318,5.81841,5.8606,6.00314,5.98245,5.93302,0,0.0,11752.860085669909
42.0,5.96046,5.98974,6.08419,6.42139,6.64613,6.38268,1,0.0,12057.254320032695
53.0,6.46994,6.43072,6.33079,6.57992,6.60287,6.44011,1,0.0,11859.36340312134
15.0,6.97381,6.96068,6.93406,7.19116,7.31638,6.86995,1,0.0,11124.765570108895
42.0,6.91317,6.48152,6.26927,6.29688,6.45578,6.46539,0,0.0,16324.824379286778
57.0,6.82911,6.8021,6.95243,7.09382,7.15238,6.85815,0,0.0,8445.195429149424
57.0,6.93401,7.06931,7.50397,7.65254,7.73359,7.36791,1,0.0,13573.123143370518
52.0,5.64975,5.95978,6.18178,6.66014,6.81285,5.84244,0,0.0,2990.5653600162395
1.0,7.02475,6.27432,5.86132,6.03555,6.15163,5.94602,0,0.0,18896.63481724945
58.0,6.40837,6.14541,6.16381,6.40219,6.56774,5.94606,0,0.0,14553.962658413999
57.0,5.29623,6.56956,6.97816,6.78252,7.11355,6.47517,1,0.0,13906.273385070574
42.0,4.82607,4.83619,4.85793,5.14817,5.33654,5.0689,0,0.0,10548.559439317776
28.0,6.6669,6.88803,7.04054,7.25336,7.20349,6.79932,0,0.0,5997.794877965412
75.0,6.20325,6.09312,6.93636,7.17328,7.09949,6.52845,0,0.0,3316.4510770100705
42.0,4.34649,4.27135,4.28267,4.41614,4.47039,4.32854,1,0.0,12450.21690951039
15.0,6.37973,6.30009,6.5067,6.72384,6.74732,6.59094,0,0.0,7417.579300199992
57.0,5.9548,6.068,6.4054,6.63496,6.76884,6.22009,1,0.0,13090.433553320692
1.0,6.11889,6.32972,6.72574,6.7097,6.80713,6.50222,0,0.0,1692.8928226403368
15.0,5.87261,5.87386,5.84782,5.9666,6.13703,5.80373,1,0.0,13507.228604503784
28.0,5.34958,5.21804,5.23741,5.44476,5.64244,5.3562,1,1.0,8403.166145391035
42.0,5.99094,5.86907,5.98218,6.19641,6.22134,5.97925,0,0.0,10851.70910800114
15.0,6.41888,6.29768,6.25751,6.39292,6.46102,6.18857,0,0.0,14974.038913399549
42.0,5.91916,5.87909,5.9101,6.16153,6.34276,6.17274,1,0.0,12008.722137213577
58.0,5.57573,5.95255,5.72299,5.99517,6.42782,5.86795,0,0.0,10520.393956753385
50.0,6.00114,6.33346,6.48702,6.78102,6.86983,6.58189,0,0.0,4047.0835856194963
66.0,5.31881,5.32779,5.36417,5.80251,6.23374,5.49141,1,0.0,13002.112769541542
54.0,5.33923,5.50425,5.46007,5.6123,6.2309,5.9844,1,0.0,12941.278572505504
42.0,6.54937,6.41821,6.3305,6.35064,6.56088,6.75073,0,0.0,15277.35912667586
15.0,6.76008,7.31941,7.49649,7.49152,7.80498,7.42925,1,0.0,13309.998195750904
15.0,6.52504,6.53443,6.50466,6.35141,6.47119,6.67755,0,0.0,14385.423427038353
28.0,6.77679,6.25602,6.23371,6.35211,6.37029,6.0667,0,0.0,17185.06227077825
49.0,6.51241,6.57906,6.75309,6.99777,7.18197,6.76992,1,0.0,11731.807282440153
42.0,6.16992,6.31708,6.3776,6.3606,6.38035,6.27289,0,0.0,8693.644541717282
28.0,6.10238,5.98629,5.94055,5.97356,6.15391,6.17522,0,0.0,15184.972762480458
60.0,6.3813,6.47989,6.5128,6.71133,6.57817,6.02542,0,0.0,10244.951784833453
52.0,5.97271,5.80384,5.96092,6.11547,6.25791,5.8376,0,0.0,10899.909142900968
28.0,5.72385,5.82972,5.86161,5.88201,5.90367,5.84853,0,0.0,10941.377562649475
52.0,6.30435,6.32441,6.34029,6.52288,6.55189,6.31602,0,0.0,10616.207953564757
49.0,6.81836,6.82709,6.75955,6.84722,6.90179,6.72408,0,0.0,14143.648933788765
42.0,5.81158,5.83981,6.16678,6.38434,6.42356,6.29788,0,0.0,3364.993633358391
42.0,7.15892,7.3028,7.34933,7.4335,7.39098,7.16211,0,0.0,9267.99384591255
53.0,5.88357,6.96932,7.37691,7.46779,7.30823,7.15684,0,0.0,3144.4122378122756
52.0,6.35295,6.20669,6.22011,6.10643,6.23396,6.26533,0,0.0,14560.926238064589
57.0,6.42851,6.40212,6.38701,6.49726,6.53538,6.52563,1,0.0,13027.883825683364
42.0,6.99926,7.03593,7.24675,7.47169,7.41926,7.16769,0,0.0,5992.303620032881
54.0,5.95976,5.88814,5.78429,5.92263,6.41768,6.3319,1,0.0,13982.61531504571
49.0,6.22461,6.14945,6.15085,6.31936,6.4863,6.01846,0,0.0,14559.817377520427
25.0,6.20895,6.22131,6.13216,6.26964,6.38602,6.24315,0,1.0,12322.222166788946
28.0,5.44559,5.56436,5.71205,6.01787,6.12977,5.88891,0,1.0,14705.280927682565
54.0,6.18558,6.30926,6.16821,6.19753,6.12923,6.08568,0,0.0,14726.348575964343
2.0,5.66837,5.77284,6.20845,6.21323,5.9774,5.87658,0,0.0,2397.2208260152984
28.0,5.45467,5.37716,5.37872,5.44289,5.33015,4.94518,0,0.0,13795.912473779073
40.0,6.46233,6.40927,6.47915,6.71982,6.92768,6.65202,1,0.0,11632.894934936168
28.0,6.57637,6.36043,6.31246,6.30376,6.28694,6.32389,0,0.0,15511.757022553717
42.0,5.73032,5.94733,6.18124,6.54624,6.55951,6.07734,0,0.0,3844.4321160336103
57.0,6.39418,6.35819,6.03272,5.44653,5.9064,6.55816,1,0.0,14790.206388499013
1.0,6.4695,6.76796,6.88292,7.13533,7.2054,6.76271,0,0.0,5657.4830216287455
54.0,6.74513,6.75602,6.69985,6.82065,6.87439,6.78855,0,0.0,13758.565598834011
54.0,6.74598,7.01649,7.14371,7.21678,7.22429,7.00502,1,0.0,11031.681087200544
15.0,4.62091,4.83299,5.12456,5.54694,5.76981,5.45736,0,0.0,4210.451472688242
49.0,5.39122,5.41962,5.3689,5.63341,6.12628,5.3894,1,0.0,13342.819422288308
57.0,5.5833,5.59992,5.6119,5.9562,6.30555,5.58805,0,1.0,13805.46950522743
15.0,6.99495,6.8747,6.73551,6.73169,6.58894,6.64604,0,0.0,16069.648480061536
57.0,5.0561,5.17201,5.40629,5.45165,5.50998,5.56396,0,0.0,6026.723875600392
52.0,6.33615,6.71746,6.76789,6.76669,6.61521,6.51937,0,0.0,6255.5856210781985
28.0,6.5302,6.61885,6.82301,7.09986,7.07064,6.73191,1,0.0,11529.780774844936
28.0,6.68608,6.72403,6.84105,7.10446,7.20986,6.98452,0,0.0,8337.460694084366
58.0,5.97262,5.82962,6.06736,6.00853,6.38093,5.83391,0,0.0,8903.64431036925
28.0,5.83167,5.98251,6.03005,6.12808,6.19307,6.06459,0,0.0,8932.686461265983
1.0,5.75052,5.96169,5.8899,5.96504,6.3288,6.03104,0,0.0,10341.313800905262
59.0,6.20449,6.27906,6.50806,6.71088,6.74989,6.56191,0,0.0,4337.277825912256
28.0,5.56588,5.64426,5.99709,6.41548,6.45333,6.23694,0,0.0,2474.911652035371
28.0,5.9364,6.00741,6.01505,6.36607,6.61832,6.2535,1,0.0,11334.217504693093
57.0,5.06814,4.99043,4.98333,5.0192,5.02957,5.02294,1,0.0,13418.754449575581
59.0,6.47178,6.44328,6.67641,7.17662,7.34485,6.80252,0,0.0,6006.268298427541
28.0,3.73356,5.00351,5.72347,6.10652,6.39607,5.94125,0,0.0,6596.485567055239
1.0,6.84894,7.01094,7.16311,7.25115,7.2981,6.80333,0,0.0,7209.593747595887
57.0,6.21304,6.13758,6.30167,6.62963,6.72287,6.32936,0,0.0,7563.071609395416
53.0,6.66625,7.07858,7.29519,7.52121,7.50022,6.84637,0,0.0,2081.202092013078
28.0,6.68968,6.67643,6.8369,7.14114,7.24363,6.99885,0,0.0,7990.6069325452745
1.0,5.25828,5.08965,5.15696,5.69681,6.01683,5.18619,1,0.0,13182.122557205257
1.0,5.58499,5.69665,5.98663,6.31187,6.44413,5.83767,0,0.0,3052.2748068665524
42.0,5.92777,5.963,6.27653,6.52389,6.45809,6.07611,0,0.0,3794.04957508009
52.0,6.4165,6.47273,6.67572,6.79456,6.95719,6.5989,1,0.0,12282.07096071859
42.0,5.02908,4.86141,5.03004,5.10777,5.2387,4.98589,0,1.0,11299.5290221586
53.0,6.02042,5.97381,5.93573,6.17788,6.44238,6.12103,1,0.0,14109.870417423375
1.0,5.50071,5.4529,5.39544,5.37155,5.31194,5.30893,0,0.0,14730.159068657362
15.0,6.46482,6.58612,6.55286,6.66004,6.89524,6.55524,0,1.0,13269.22983068019
48.0,6.20257,6.12698,6.05641,6.27393,6.39484,6.2322,0,0.0,14971.415842854502
15.0,6.7188,6.66177,6.58987,6.62656,6.72199,6.56878,0,0.0,14664.986965265682
15.0,6.06594,6.02686,5.9566,6.19984,6.48976,5.83477,0,0.0,14526.1995844436
57.0,6.20051,6.1862,6.28407,6.556,6.87899,6.40236,0,0.0,9623.497429798002
49.0,7.11168,7.33329,7.40152,7.82312,7.86179,7.55655,1,0.0,12841.58239537786
42.0,5.86519,5.76681,5.70783,6.11929,6.43126,6.1169,0,0.0,13987.100351537978
15.0,6.57391,6.39601,6.33316,6.38647,6.52109,6.57319,0,0.0,15299.038077060504
48.0,5.3797,5.39646,5.20772,4.90393,4.87404,5.17551,0,0.0,16615.400236996018
54.0,5.88405,5.81069,5.7641,5.94381,6.12943,5.97044,1,0.0,13722.989053670817
49.0,6.52067,6.53007,6.48736,6.67522,6.48648,5.86583,1,0.0,10791.65865546267
60.0,5.97672,5.92637,5.88721,5.91307,5.71438,5.86092,0,0.0,14237.49715009581
57.0,6.10832,6.12723,6.03561,6.4949,6.73956,6.05022,0,0.0,13937.716537166541
49.0,5.28627,5.29293,5.28283,5.42271,5.46727,5.2934,0,1.0,4997.310031506572
28.0,5.61227,5.514,5.56487,5.78025,5.8162,5.81997,0,1.0,13598.583978106282
49.0,6.97018,6.87865,6.78753,7.0397,7.22609,6.99229,0,0.0,14801.785160261577
60.0,6.82837,6.93063,6.91234,6.93957,6.94198,6.91795,0,0.0,11062.808514624896
15.0,5.38395,4.93447,5.23708,5.36008,5.25029,5.0808,1,0.0,13570.079580436854
15.0,5.00781,4.96188,4.95145,5.01614,5.17486,4.80571,0,0.0,12599.81521428024
15.0,5.6656,5.42038,5.4165,5.71047,5.83743,5.71128,1,0.0,13970.093973005794
52.0,6.13663,5.43079,5.21484,5.27102,6.26155,6.25344,1,0.0,14586.552402537556
75.0,6.20418,5.78434,5.64513,5.75476,5.83117,5.71762,0,0.0,18439.33152228985
1.0,6.15193,6.05491,6.2055,6.65748,6.82449,6.18973,0,0.0,8969.86918069215
54.0,5.4464,5.37969,5.41584,5.6463,5.92011,5.44436,0,0.0,13546.828211440612
49.0,6.88355,6.94231,7.0101,7.06382,7.08891,6.77994,1,0.0,11089.838025217621
28.0,6.35106,6.52186,6.62734,6.89324,7.03394,6.67642,0,0.0,7575.297907463065
15.0,6.13451,6.25303,6.32793,6.69059,6.96815,6.16531,0,0.0,8476.364710194588
28.0,6.13576,6.21341,6.33853,6.65582,6.81094,6.3434,0,0.0,7717.601704428726
54.0,5.71283,5.72625,5.71774,5.8027,5.94255,5.73774,0,0.0,14016.777216411821
42.0,6.60058,6.25621,6.21133,6.34878,6.38661,6.3599,1,0.0,14889.354214273399
49.0,5.8535,5.92944,5.8936,6.18231,6.36282,5.75971,1,0.0,11951.561378247803
15.0,5.8903,5.9047,6.0587,6.19302,6.29796,5.81137,0,0.0,8107.777893901435
42.0,5.78306,5.93401,6.07256,6.16017,6.41242,6.35661,0,0.0,7000.836991645476
42.0,7.04631,7.0853,7.24858,7.43205,7.37785,7.16507,0,0.0,7795.344449937558
49.0,6.07266,6.40157,6.82072,7.15994,7.24932,6.88072,1,0.0,14159.843337851662
28.0,6.36674,6.63299,6.86304,7.20589,7.27005,6.92107,0,0.0,3532.1242901627347
54.0,5.6793,5.51585,5.59866,5.68796,5.79193,5.73772,1,0.0,13385.960376876868
1.0,6.23177,6.27639,6.26786,6.59654,6.70043,6.35842,1,0.0,11125.368880052027
53.0,6.28861,6.44254,6.48086,6.66651,6.83129,6.57638,0,0.0,9080.249755781299
53.0,6.42514,6.44589,6.75355,7.15797,7.162,6.69703,0,0.0,3591.134707096652
53.0,5.18509,5.39929,5.4258,5.48907,5.43477,5.15179,0,0.0,8207.362585720308
1.0,6.53813,6.62791,6.87857,7.32446,7.35237,6.74165,0,0.0,4546.459113242512
15.0,5.60218,5.613,5.60654,5.64972,5.6905,5.62241,0,0.0,12883.928108879572
28.0,5.90866,6.04809,6.24781,6.83023,6.93286,6.15015,0,0.0,5530.499793885583
54.0,7.04151,6.32149,6.1323,6.32195,6.45492,6.26556,0,0.0,16986.64468818523
42.0,6.46471,6.56926,6.61655,6.78485,6.96472,6.66076,0,0.0,9573.993587456896
28.0,6.72844,6.6289,6.7501,6.80125,6.91471,6.69031,0,0.0,9941.336992829245
49.0,6.35308,6.32089,6.3187,6.52109,6.66245,6.47471,1,0.0,12921.417347634972
59.0,6.31666,6.28297,6.44634,6.63798,6.77915,6.24254,0,0.0,7343.921433262489
15.0,6.47365,6.42887,6.35984,6.35004,6.33531,6.31044,0,0.0,15113.008192569992
42.0,6.06411,6.22483,6.45823,6.72479,6.74939,6.36719,0,1.0,15209.600937900821
54.0,6.10321,6.07954,6.09938,6.34643,6.52443,6.20679,0,0.0,11793.043548912183
28.0,6.47005,6.3142,6.52653,6.70044,6.71524,6.39935,0,0.0,9165.53647191367
1.0,6.85524,6.70886,6.64504,6.61602,6.75765,6.70587,1,0.0,11143.513762035005
58.0,6.21211,6.11243,6.18279,6.37229,6.77563,6.43699,1,0.0,12971.218308613368
57.0,6.4013,6.50718,6.44202,6.54189,6.57783,6.46578,1,0.0,12691.797780796276
1.0,5.39008,5.35296,5.28778,5.5461,5.8332,5.43113,0,0.0,12978.290033828438
2.0,6.17199,6.30747,6.31134,6.48412,6.38512,6.42035,1,0.0,12529.374744004177
15.0,5.76542,5.56597,5.55614,5.73146,5.82905,5.72884,0,0.0,14932.905023595977
75.0,6.14884,6.14404,6.41936,6.71369,6.94674,6.41169,0,1.0,14974.119225130718
42.0,5.39935,6.40528,6.39118,6.4022,6.41329,5.82784,0,0.0,2279.9348532872946
53.0,6.44625,6.53039,6.58828,6.80546,6.84615,6.48156,0,1.0,14358.659928410303
54.0,6.27572,6.22984,6.03997,6.0424,6.33287,5.95836,0,0.0,15519.237822001662
28.0,7.08438,6.79825,6.77016,6.96264,6.99646,6.78939,0,0.0,15278.760210629422
49.0,4.74196,4.63863,4.62016,4.51295,4.54293,4.9012,0,0.0,14520.417567482675
53.0,5.83086,5.87826,5.87963,6.01608,6.24317,5.81115,0,0.0,12329.839273393656
53.0,5.50599,5.60668,5.60972,5.73074,5.81462,5.72125,1,1.0,9241.751253479846
43.0,5.767,5.93447,6.05806,6.3348,6.36003,6.05097,1,0.0,11698.895822796181
54.0,5.82191,5.8838,6.00668,6.65709,6.78734,6.44989,0,0.0,8203.116177080032
42.0,5.3707,5.51607,5.75625,6.35939,6.44466,5.78422,0,1.0,15845.0162758331
50.0,6.00636,5.72262,5.65227,5.76843,5.61186,5.63352,0,0.0,15769.709015973713
54.0,5.57297,5.52426,5.56643,5.73041,6.00644,5.76006,0,1.0,13375.924627890916
57.0,6.90037,6.57684,6.41556,6.6295,6.79779,6.46359,1,0.0,12310.664591605077
53.0,6.459,6.47939,6.46955,6.70062,6.85946,6.62592,0,0.0,13392.004470557977
53.0,6.22399,6.11799,6.05162,6.16827,6.28282,6.20396,0,0.0,14792.384006969747
1.0,5.86421,5.905,5.88277,5.93653,6.01211,5.95985,1,0.0,13607.074103540952
1.0,5.99435,6.11685,6.07842,6.35541,6.38485,6.12823,0,0.0,10945.013863404765
53.0,5.63771,5.85616,5.99678,6.23959,6.34759,6.22622,0,0.0,6063.356411557868
42.0,5.64815,5.54867,5.48427,5.59838,5.65743,5.61401,0,0.0,14825.079790203501
28.0,5.37493,5.16365,5.10286,5.12302,5.18043,5.17848,0,0.0,16191.576098128367
58.0,6.09753,5.98567,6.21317,6.47707,6.64771,6.58438,0,0.0,7488.874927730565
49.0,5.7791,5.76718,5.78719,6.03849,6.21905,6.09924,0,0.0,12405.87771019278
54.0,5.84988,5.7281,5.59312,5.80623,6.10249,6.04729,0,0.0,15308.17612061287
1.0,6.48365,6.53476,6.58963,6.82343,7.05215,6.59249,1,0.0,11455.832314838804
47.0,5.6798,5.77849,5.83406,5.88913,5.85366,5.72845,0,0.0,9988.328480147913
28.0,5.61696,5.71397,5.75851,6.03827,6.29606,5.71671,1,0.0,10757.531366233994
54.0,5.7377,5.7355,5.70684,5.9617,6.25071,5.90244,1,0.0,13218.625058043937
53.0,6.87902,6.87751,6.7602,6.97444,7.2599,6.97239,1,0.0,11382.665888905176
1.0,6.60774,6.69621,6.91217,7.00498,7.11323,6.55884,0,0.0,5439.576587548474
28.0,6.32401,6.32308,6.52062,6.92735,7.05214,6.79275,0,1.0,14362.909716277305
15.0,6.31912,6.22681,6.20227,6.45919,6.53292,6.30295,1,0.0,13146.149456174226
53.0,5.969,5.8337,5.84064,6.0465,6.09181,6.08686,1,0.0,13794.591094029569
42.0,7.16886,6.96347,7.14796,7.50633,7.69468,7.23346,0,0.0,9368.203027669007
57.0,5.37053,5.44862,5.45783,5.65,5.86383,5.6293,0,0.0,9862.372524005432
28.0,6.10653,6.25663,6.41471,6.68342,6.74563,6.28973,0,0.0,6269.23648347179
42.0,6.90763,6.87725,6.81647,7.0862,7.23313,6.98419,1,0.0,11389.647994776566
53.0,6.16197,6.18051,6.16989,6.15777,6.40267,6.30933,1,1.0,7109.520286990035
42.0,6.4294,6.45231,6.27036,6.4826,6.64596,6.33082,0,0.0,15343.938737707298
57.0,5.79075,5.94458,6.14764,6.45566,6.30817,5.74329,0,0.0,5095.574502491142
53.0,5.957,5.97454,6.15867,6.65858,6.7564,6.41431,0,0.0,6743.147110129788
49.0,4.90486,4.89139,4.79737,4.85188,4.94346,4.84098,0,1.0,12278.517101021189
59.0,6.52024,6.48546,6.48536,6.7727,6.96002,6.29215,0,0.0,13847.063545556122
49.0,5.63438,5.51385,5.61516,5.99093,6.19023,5.59108,0,0.0,10993.638244193073
49.0,7.58706,6.8011,6.80684,6.84667,6.90917,6.79751,0,1.0,7148.164927134643
15.0,5.58358,5.6764,5.66261,5.53037,5.53747,5.56043,1,0.0,13266.12971043439
59.0,6.36124,6.30476,6.35885,6.41081,6.60996,6.43658,0,0.0,11442.862458880569
28.0,6.69049,6.45176,6.51361,6.68388,6.74463,6.70464,0,0.0,14056.314417234202
49.0,6.02046,6.09985,6.26756,6.68881,6.73199,6.31863,1,1.0,15282.777457358608
1.0,6.13752,6.37922,6.56028,6.6986,6.85704,6.47819,1,0.0,12161.407514573573
50.0,5.4476,5.43569,5.42782,5.37948,5.24168,5.27857,0,0.0,14283.910583857525
1.0,6.0985,6.16605,6.47639,6.77981,6.8537,6.32111,0,0.0,3763.434756426206
54.0,5.8439,5.55921,5.51621,5.48119,5.75153,5.97134,0,0.0,15698.827603814807
42.0,6.03871,5.9605,6.02419,6.20867,6.21037,6.09817,1,0.0,13655.367627639938
49.0,4.97379,5.01979,5.115,5.47147,5.80823,5.21367,0,1.0,9292.660328964164
42.0,6.47103,6.48674,6.48162,6.55212,6.70226,6.71204,0,0.0,13817.283251322737
1.0,6.63272,6.57196,6.72642,6.79544,6.77749,6.67217,1,1.0,10774.05498382424
1.0,5.8668,5.84374,5.77576,5.90766,6.33823,5.82252,1,0.0,13604.53313723761
57.0,5.23718,5.31981,5.20657,5.6051,5.95577,5.45791,0,0.0,12075.151618778198
53.0,7.0013,6.9788,6.87852,6.97927,6.97517,6.92948,0,0.0,15465.251240179496
15.0,6.12125,6.16353,6.09338,6.19345,6.42406,6.22969,0,0.0,13256.550602573689
